asm_acc,p_element_symbol,r_element_symbol,mb_element_symbol,p_lesion,r_lesion,mb_lesion,p_lession_type,r_lession_type,p_mutation_id,r_mutation_id,record_id
GCA_019401765.1,,,,,,,,,,,587cb1949c233ccea0222a90f56f59da
GCA_019401825.1,,,,,,,,,,,cab1a8b165a2f1f3ef57b221e1e2bda4
GCA_019401905.1,,,,,,,,,,,a8523ee2c99e0fd8b77a5c19ad73aeac
GCA_019428175.1,,,,,,,,,,,2afb510fb4867fa859e7ee5e912f1cdd
GCA_019429795.1,OprD,oprD,,H415fs,M372fs,,FRAMESHIFT,FrameShift,77cf7c5044a9d9754620cdceec14730a,cf4eb6351883d8ff0c5d98475aefab26,0e284fe86b21ab07deeac777cf86aadd
GCA_019429795.1,NalD,,,Q133fs,,,FRAMESHIFT,,6d66b44414c015005ab949a647aa9b7c,,400e70e5b7aac41e1ac38d554347a65d
GCA_019429965.1,,,,,,,,,,,d7269fcf40d819babd141993d4d96799
GCA_019429985.1,OprD,oprD,,T78fs,T78fs,,FRAMESHIFT,FrameShift,8cce54f5dcac61fba70abd583f72b77b,8cce54f5dcac61fba70abd583f72b77b,c294806e8bc9efc21e90fed7b3f90957
GCA_019430005.1,OprD,oprD,,T78fs,T78fs,,FRAMESHIFT,FrameShift,f0e841eae524d085ce45241ffd028551,f0e841eae524d085ce45241ffd028551,94ffb1d73c2f26a9b014830f7eaff9a3
GCA_019430035.1,NalD,,,P159fs,,,FRAMESHIFT,,458b15e9997949c37abd2e125014ea3c,,36c7b8f4b6cc5a9a285fedf21ab3a914
GCA_019430105.1,,,,,,,,,,,9e0ec4d7d81194e2fd9769c17cd48409
GCA_019430225.1,OprD,oprD,,T78fs,T78fs,,FRAMESHIFT,FrameShift,002fe738b93108b52290505968db575f,002fe738b93108b52290505968db575f,20050725aba9698f7f86dfd2cc077be7
GCA_019430405.1,OprD,oprD,,T78fs,T78fs,,FRAMESHIFT,FrameShift,5b719934dd9e34693a62ec9a90ede5ec,5b719934dd9e34693a62ec9a90ede5ec,82cde1d26e2654a11c0dc78713a09579
GCA_019430415.1,,,oprD,,,V359L,,,,,3d5c40d5a548f81e75a0fa4ce30ce979
GCA_019430505.1,OprD,oprD,,T78fs,T78fs,,FRAMESHIFT,FrameShift,71436383e3213907ae833b47f6a316c3,71436383e3213907ae833b47f6a316c3,0097978810678401916431ae60aab130
GCA_019430705.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,ff97a454dc02676f68f8f65941d43382,ff97a454dc02676f68f8f65941d43382,6b56094d9f3266aee224cd142ac207c3
GCA_019430705.1,,,ompK36,,,D135DGD,,,,,3e050879692c9bab808cf04b03b7dd2d
GCA_019430835.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,97f35ded363c1ad5a674ca985e9186b7,97f35ded363c1ad5a674ca985e9186b7,0fc92652b4d298e30c5d5cb0cec0c033
GCA_019430835.1,,,ompK36,,,D135DGD,,,,,785676879ce6ec7ad0821a0698f4fa23
GCA_019431465.1,,,,,,,,,,,261c45a4a4ca97766f0d1217b72b5865
GCA_019431565.1,,,,,,,,,,,e182d855dd64693375015679f7c90662
GCA_019433735.1,,,ompK36,,,D135DGD,,,,,5aff3548a041d1ac3e910eec3aba9387
GCA_019433925.1,,,ompK36,,,D135DGD,,,,,0267084f1810b9a93bc300f34a8884d0
GCA_019434075.1,,,oprD,,,V359L,,,,,c20bd36b24438c327ff308954a78cea1
GCA_019434135.1,OprD,oprD,,L342fs,A341fs,,FRAMESHIFT,FrameShift,6075c7374db5eaa5224db3f824b8c044,fd04907a1979b7528c7594490623d574,53458d08558b9b4fa93ed7a6df913696
GCA_019434235.1,OprD,oprD,,A15fs,A15fs,,FRAMESHIFT,FrameShift,18399352a28af04fcaf4778410ed6034,18399352a28af04fcaf4778410ed6034,8acc85d2938178ae04b98efdc6e1452c
GCA_019434275.1,,,ompK36,,,D135DGD,,,,,178bd706a7d179e2f7937dc25ccb8898
GCA_019434275.1,OmpK35,OmpK35,,N29fs,N29fs,,FRAMESHIFT,FrameShift,2fcc389816d1dda302641e039137cb58,2fcc389816d1dda302641e039137cb58,2de2c8f9fc886df3d0d53d555b524460
GCA_019445195.1,OmpK35,OmpK35,,N29fs,N29fs,,FRAMESHIFT,FrameShift,d5cc924501fbaa8b2585775c0d43bb0f,d5cc924501fbaa8b2585775c0d43bb0f,e33ca1cabccdd9003123c834dbdf9df9
GCA_019445195.1,,,ompK36,,,D135DGD,,,,,c08e2739d558daf3d53367b37b6ca003
GCA_019445245.1,,,,,,,,,,,7bae73a0b6936f17301b791dd23d68d5
GCA_019445495.1,,,ompK36,,,D135DGD,,,,,1e7bc34223557cffb49dfdd63f560455
GCA_019445495.1,OmpK35,OmpK35,,N29fs,N29fs,,FRAMESHIFT,FrameShift,c7c979c510e6209d0490474b4ddc6d4f,c7c979c510e6209d0490474b4ddc6d4f,e0dbedd10d5fd2b92ff26d099490de25
GCA_019445655.1,OmpK35,OmpK35,,N29fs,N29fs,,FRAMESHIFT,FrameShift,8532e3c463eb79dd46960a62c308c308,8532e3c463eb79dd46960a62c308c308,164a280dba2ff22aa504f884727c24a1
GCA_019445655.1,,,ompK36,,,D135DGD,,,,,9e5c874d2cbb8711dcb63bbcbe60532c
GCA_019445725.1,OmpK35,OmpK35,,N29fs,N29fs,,FRAMESHIFT,FrameShift,d47d24d972c13c30887254b9c0ff29df,d47d24d972c13c30887254b9c0ff29df,6346bd4eabb8114ed9dd4ea08a271ee9
GCA_019445725.1,,,ompK36,,,D135DGD,,,,,b3bf07a4ce5e99d5c1d480b71bd606f4
GCA_019450835.1,,,ompK36,,,D135DGD,,,,,5f6377e55773a25741d777c8b1f95b2d
GCA_019450835.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,38e6b7b3c4595cd1dcc28d340b96f7cd,38e6b7b3c4595cd1dcc28d340b96f7cd,03ac3a4b1ac8c283811d4056868639b4
GCA_019450865.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,b57487a1ded2f9e383fdf4d2f5c49492,b57487a1ded2f9e383fdf4d2f5c49492,352713d0689f5754ae846a559597efb2
GCA_019450865.1,,,ompK36,,,D135DGD,,,,,0cc5e92d04e01f8813ba6b8837a0af59
GCA_019451035.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,4fde75f759a6d5c5130fee07da966c61,4fde75f759a6d5c5130fee07da966c61,d0f563d0758bbfa59d69ca5b1e490549
GCA_019451195.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,ddb17b407bc6606a60ba0658728b809b,ddb17b407bc6606a60ba0658728b809b,f9020d7959c61d49bfcd759e5657fa38
GCA_019451215.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,70db915f81ba4490b40daaf1fbe86ed6,70db915f81ba4490b40daaf1fbe86ed6,97cec6c7f85fb13691baca7cd3bb1d09
GCA_019451235.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,b424cd3559d3dd97f6fdface7497f98a,b424cd3559d3dd97f6fdface7497f98a,311931c1bcc4cfdaae573b33bb2c2fe4
GCA_019452175.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,a4c76d85b4390de68ce726289bae8833,a4c76d85b4390de68ce726289bae8833,dbfcf55ee8df6bb01ad3c9808b57e852
GCA_019452225.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,59e48a0fc5b954e8223bfb5ef41e96f9,59e48a0fc5b954e8223bfb5ef41e96f9,d0c07e7214b13f34f8ab662cd29989d2
GCA_019452295.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,999446d16eecf5f3aaa3640c92e17e57,999446d16eecf5f3aaa3640c92e17e57,9773eed01b7ec269f6f57077e7a03423
GCA_019452495.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,35389255bcc5333002b34624dfd33b06,35389255bcc5333002b34624dfd33b06,9fe33f2649e23d9443bd81f2b920630e
GCA_019452655.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,e4185f1f85c10e36a043ddb26ee2efcb,e4185f1f85c10e36a043ddb26ee2efcb,14aba89b9d8ae86e106ed49119dfd834
GCA_019452775.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,780d5b63f0d20868ccb322c994aac178,780d5b63f0d20868ccb322c994aac178,d03ae0cc5d080718f565214003a223fa
GCA_019453315.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,fb35f81cd0f036fe0456273dab30bc5f,fb35f81cd0f036fe0456273dab30bc5f,dcac4fcc0dce6180457af72f061f2799
GCA_019453335.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,9208f91bcbdbcdf263d595bafe9bd065,9208f91bcbdbcdf263d595bafe9bd065,6a5a5275479493f8291ffe4dd10e8d22
GCA_019457715.1,,,,,,,,,,,09367b38bf5aa9a2ed20f8bdac3dd3ef
GCA_019458505.1,,,,,,,,,,,ccb31212994c853210cf0da3c1a5b277
GCA_019505745.3,,,,,,,,,,,1aa88a3768defaee3013342f3eb29f2e
GCA_019506445.3,,,,,,,,,,,6d15ed7bee429ba128e0d0304caa89f9
GCA_019506525.3,,,,,,,,,,,619cd09c085a14bdfb14b641fd56f5d0
GCA_019506545.3,,,,,,,,,,,6ecd2af28df17642e293bf35b8e17623
GCA_019506585.3,,,,,,,,,,,74c676f8f80677d13cfa55c6b637ab88
GCA_019506645.3,,,,,,,,,,,d0c94453a8a9f5d294b93edaa37a1a2f
GCA_019506665.3,,,,,,,,,,,ad6618cf97dc578d0d7802efa1368647
GCA_019506765.3,,,,,,,,,,,4a6a5fe4c6ecfca9c4ee3ae8b53b9042
GCA_019506785.3,,,,,,,,,,,37e198fec6b3035324e1ffdfc1d1fe07
GCA_019506865.3,,,,,,,,,,,1595b9d7df1b4f8639979ac0e48a5d09
GCA_019507025.3,,,,,,,,,,,fad1d1c6a7de22d09305d6ef05211c07
GCA_019507085.3,,,,,,,,,,,25186adb88ee59e081e28e5b5b3eeb5c
GCA_019507125.3,,,,,,,,,,,4261f9e2ec3fb3224043e7c0d1246c82
GCA_019507145.3,,,,,,,,,,,347a8212f101a06e6eb81bf7c6322707
GCA_019507265.3,,,,,,,,,,,e653a7c84cc99137cdf85ed4f2505d4a
GCA_019507305.3,,,,,,,,,,,2e06ad355a29d2a7d265c1626a177dec
GCA_019509245.3,,,,,,,,,,,e5559fcdf6ecdea12085ee59c47f3629
GCA_019570195.1,,,,,,,,,,,9880ff8ac8a1c6bc490e1c2cca74eb54
GCA_019570235.1,,,,,,,,,,,daf8e69c1935ae86e48cd8e628c2a890
GCA_019581095.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,056e3e662f901a95398e5be6f6e3110e,056e3e662f901a95398e5be6f6e3110e,2361a169f52867186dbf1d671291e501
GCA_019599555.1,,,,,,,,,,,30c52bed232817c4dfcd9153d954f786
GCA_019602875.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,4e408fcc526bafe3b6ceb839a1a6d955,4e408fcc526bafe3b6ceb839a1a6d955,01a01e2bc2a916928060d50b9de30299
GCA_019603195.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,5322cc1ce56877f312806f9f6ea6d1af,5322cc1ce56877f312806f9f6ea6d1af,a83c11edeff5685324ad36cdf23e4c5b
GCA_019659285.1,,,,,,,,,,,cb6d1c2271c1ed7e7c6c8fc58ed8fc4d
GCA_019660275.1,,,,,,,,,,,c84c88ed2084ced6ad909c7caaabc3ad
GCA_019661115.1,,,,,,,,,,,44d9cf1d5656d5473603029904a022c3
GCA_019678355.1,,,,,,,,,,,f553c6890b6cb7aa897218b43b9693d0
GCA_019678935.1,,,,,,,,,,,26f69f93fa1345eedb5a3e3b1868cd38
GCA_019679005.1,,,,,,,,,,,c1bdfe14661a7ec451072f76f0576d33
GCA_019679105.1,,,,,,,,,,,44b5a88aec24d2df4ca08b466b9de4c4
GCA_019679125.1,,,,,,,,,,,1edba4b61611cdfb79c1b1ba6815f6aa
GCA_019679335.1,,,,,,,,,,,90ceac9e8ba1a2df71799419991154ec
GCA_019679345.1,,,,,,,,,,,54071bd2667d909bddfae24e25a1a9cd
GCA_019686195.1,,,,,,,,,,,88c9c66b5277d9e0bc9bfa359d7a2d2a
GCA_019686205.1,OprD,oprD,oprD,T78fs,T78fs,V359L,FRAMESHIFT,FrameShift,3482368cde82b5061d6e4a7b3dd651e4,3482368cde82b5061d6e4a7b3dd651e4,3c452d9231c4dc8cded79e938e5e2713
GCA_019686225.1,,,,,,,,,,,1b679ce41d320d7f6525cbe1c18edd4e
GCA_019686355.1,OprD,oprD,,D366fs,K365fs,,FRAMESHIFT,FrameShift,81f7de0d6ac0331025bc05ef90711bfa,11040eeebd4960cdcd83d13a9708e67b,fe7dd54837d374399416af836a6b9aba
GCA_019686495.1,OprD,oprD,oprD,G106fs,T105fs,V359L,FRAMESHIFT,FrameShift,8f32a9f7edd31e049a51615c8795bbd3,bc245cd9ee8da1ac9249f0ecc5f88f05,4af4fb7a100205cf94cf0b0b5ce33c05
GCA_019686495.1,,,oprD,,,V359L,,,,,6ddafb95a46dfbdb94e20a86c80f4c5a
GCA_019686495.1,MexR,mexR,,R32STOP,R32STOP,,STOP,PointMutation,28b6798fdb30f9837b7b4972c8d3efdf,28b6798fdb30f9837b7b4972c8d3efdf,cf1f38599d115423daff15e0aa6cdd95
GCA_019686495.1,AmpD,ampD,,P41fs,P41fs,,FRAMESHIFT,FrameShift,ae7d4ab607f71311db6680c6c8b67d4e,ae7d4ab607f71311db6680c6c8b67d4e,2f16e52c5d8761b32a2c08863023ddc4
GCA_019686515.1,,,,,,,,,,,93a9d68c53cf1409682753f1008e9d68
GCA_019686525.1,OprD,oprD,oprD,L136fs,L136STOP,V359L,FRAMESHIFT,PointMutation,27ead495e85a679be211fce85a64b3a1,ab0d7bda64e8a79d74dfcedf429ababb,aa7a9fc957cb756066296bb33b13bde9
GCA_019686615.1,OprD,oprD,,E202STOP,E202STOP,,STOP,PointMutation,716f9185700f33d317a48a224590a8f9,716f9185700f33d317a48a224590a8f9,2a2d89f49e4899dfd0a0c0e4e57c8bd9
GCA_019686615.1,OprD,oprD,oprD,E202STOP,E202STOP,V359L,STOP,PointMutation,716f9185700f33d317a48a224590a8f9,716f9185700f33d317a48a224590a8f9,e063e129344747f8c3fa517f2773b885
GCA_019686615.1,,,mexR,,,R70Q,,,,,4a346a9c04b51b6f516dd8051aceb5c9
GCA_019686665.1,OprD,oprD,,Q67fs,T66fs,,FRAMESHIFT,FrameShift,2313719a81a823ed81e8db65e438f665,54480f65b6b9ce4d6187c1df78628226,57b947fe377fb224320fd88c67d8af7e
GCA_019686755.1,OprD,oprD,,Y342fs,R342fs,,FRAMESHIFT,FrameShift,da26e4ed16b73828bdc08f91cafb0787,4dab6306afaa6dbfd3e83355b96bb6ea,180cb8becec932a991bc8a54ceecffe6
GCA_019686785.1,MexR,mexR,,P38fs,D39fs,,FRAMESHIFT,FrameShift,5ba2e90b2ffac518057e539c3fc9e619,1ef29d29ffde9607ea3ea0a77de4e02d,bd256e4a30863746f82dc7473e2cbbd1
GCA_019686855.1,OprD,oprD,,A30fs,Q30fs,,FRAMESHIFT,FrameShift,267e3d143a13d61a9982be14f4453e51,62930ccbb069b73ad2ea2386bcc45329,bcacf5c7102d90cca4046f7ec0e0d2b9
GCA_019686875.1,AmpD,,,C11fs,,,FRAMESHIFT,,929bee0d212b3f36e6c4f10b81258954,,75b32d7987880265305aadafc3654c98
GCA_019686875.1,OprD,oprD,,G139fs,G139fs,,FRAMESHIFT,FrameShift,ab12b76eca4121e85cc5a49177e24b1f,ab12b76eca4121e85cc5a49177e24b1f,836849ec326947b697642286ac4bc844
GCA_019686895.1,OprD,oprD,oprD,Q327STOP,372fs,Q327STOP,STOP,FrameShift,42cf37ac138e20973e58b2b3e7658885,ba7a89d1b13b9118f71a2604dacad8f8,ffa933825c0f2deb7c7469209ba10653
GCA_019686895.1,,,oprD,,,Q327STOP,,,,,ecec7aaff67a390a9d7e4e1c617d7f60
GCA_019686895.1,AmpD,,,C11fs,,,FRAMESHIFT,,d473b7749964b5086c617cf4d8086d9e,,8fcd81fbc72cbc20a51bdc23a9c502c4
GCA_019687035.1,OprD,oprD,,G139fs,G139fs,,FRAMESHIFT,FrameShift,7507d7f91af2fa5af4aedf42af415534,7507d7f91af2fa5af4aedf42af415534,b68b63914f927e6f4e21994e6a730b8e
GCA_019687035.1,AmpD,,,C11fs,,,FRAMESHIFT,,3067189ec8985be5bc9ef29d90496a61,,42088ae6a851c522083e00a92997aefb
GCA_019687095.1,OprD,oprD,oprD,S71fs,L70fs,V359L,FRAMESHIFT,FrameShift,5950b33a3ef07bcf36dae6da6168501f,5fe9d1bd39a210be4065bf05274c910e,6bcb6ea2ab080eb8f7f8ceb0fd45357d
GCA_019687135.1,OprD,oprD,,Q422fs,M372fs,,FRAMESHIFT,FrameShift,ee14d36b03380ef1b290d4b4bb8fddd0,24a24a6671e32163e76aaf2007202e30,a7c9d79dc59502e521c1d1cfae97ced5
GCA_019687135.1,AmpD,ampD,,Q131STOP,Q131STOP,,STOP,PointMutation,dd164247859d2cfd2485778eacc60557,dd164247859d2cfd2485778eacc60557,9d90549052c28a63f95bc4d49672c3d9
GCA_019687145.1,,,,,,,,,,,fedc10717c8df90ccbb3b5925c6f4cb2
GCA_019687255.1,,,oprD,,,V359L,,,,,e3fae312a25564650396273517fb65de
GCA_019687295.1,,,,,,,,,,,67c3910facddeb600616beaf11534472
GCA_019687325.1,OprD,oprD,,G151fs,G152fs,,FRAMESHIFT,FrameShift,1bb17adbcd17df5012f623a1fbb59dac,e1f264ff676da86b36d84861f8feb860,679feaede9b12b0443ada6d08333e2fd
GCA_019687365.1,OprD,oprD,,A149fs,A149fs,,FRAMESHIFT,FrameShift,6623b88666db3c95ef30238849d7203a,6623b88666db3c95ef30238849d7203a,eb8155381b27dc1bc67f068c43a690f7
GCA_019687365.1,AmpD,ampD,,E170STOP,E170STOP,,STOP,PointMutation,cf5311e6c5f3df7a93f4e9fc0dae3e58,cf5311e6c5f3df7a93f4e9fc0dae3e58,485a9a549c89f12acb951bf2aeda62c6
GCA_019687395.1,OprD,oprD,,Y305fs,Y305STOP,,FRAMESHIFT,PointMutation,93bcd384d1661f96abb74759e2d25321,53ab6d6fec71e71412bca722bb41d0dc,f3da0a4ef7475ce68514cc63aafe5723
GCA_019687595.1,OprD,oprD,,W339STOP,W339STOP,,STOP,PointMutation,e162e10c9e8f61906552db9fb9b8651e,e162e10c9e8f61906552db9fb9b8651e,b620a5942826d137b016a8c18357d404
GCA_019687595.1,,,ampD,,,H77Y,,,,,21d33d09b409e05c7db60ff1cfa71e67
GCA_019687595.1,OprD,oprD,oprD,W339STOP,W339STOP,W339STOP,STOP,PointMutation,e162e10c9e8f61906552db9fb9b8651e,e162e10c9e8f61906552db9fb9b8651e,7d85a0335411de4c418188b2688ede1a
GCA_019687775.1,,,oprD,,,Q424STOP,,,,,a15795bf536b1d6aa7656a7ce5a0b330
GCA_019687775.1,AmpD,,,P11fs,,,FRAMESHIFT,,9a908a5f3261a07201106d4e79de3ea5,,712687d8a2e5294b3f74e5d10f4af0a9
GCA_019687775.1,OprD,oprD,oprD,Q424STOP,Q424STOP,Q424STOP,STOP,PointMutation,7295b8c0aa92bcbc49022f7652fdab64,7295b8c0aa92bcbc49022f7652fdab64,2aea4e9ec540f71df8c5e0d610956a8e
GCA_019687835.1,OprD,oprD,,Q297fs,V297fs,,FRAMESHIFT,FrameShift,86bb9efef79b801bac7653e0a651f37b,618ba96d00a9a3df16ffc209a1e57f9c,23ed70492dc334ce06a98653cd862859
GCA_019687895.1,OprD,oprD,,G158fs,Q158fs,,FRAMESHIFT,FrameShift,a9f2b308ede5cc15a82aa4993bf65b4f,d560ca9befa75706f283c6810cd6bd39,604c855f6613e208dd5a6d8eb77129ba
GCA_019687935.1,OprD,oprD,,G158fs,Q158fs,,FRAMESHIFT,FrameShift,8d8656aa219af6b13c037be78173d169,2a1a145457e98f098bab5f4cefef3816,5b8bf1a827d18810a01ded705b0a4015
GCA_019687975.1,MexR,mexR,,Q106STOP,Q106STOP,,STOP,PointMutation,5bc35691630bdbefc669d02ef6613413,5bc35691630bdbefc669d02ef6613413,a92b8c4fa99d5d10dafb25e90682966a
GCA_019687975.1,AmpD,ampD,,F113fs,D112fs,,FRAMESHIFT,FrameShift,7d9fca7434d6919c54ac77f2fda8a331,25f8ed582d32c2bada7307d652073750,a4caeefe687bdaf006a79326c93c330c
GCA_019687975.1,OprD,,,S403fs,,,FRAMESHIFT,,0d5f9170604fe640fc4c94b2e05650b0,,c1b8b23930b27b8c92dc36d62434170c
GCA_019687975.1,MexR,,,Q106STOP,,,STOP,,5bc35691630bdbefc669d02ef6613413,,6caa9c4ae885bc30686d145bdfbda29d
GCA_019687975.1,AmpD,,,F113fs,,,FRAMESHIFT,,7d9fca7434d6919c54ac77f2fda8a331,,64fa45e9724caca294f4ed63678d3972
GCA_019687995.1,OprD,oprD,oprD,W277STOP,372fs,W277STOP,STOP,FrameShift,30781832371f89fb82330082e0eb945a,636412be945e5f4c552565dda00a06cb,9e8b2fd7ec67c2f84f3f5d113fcac823
GCA_019688095.1,OprD,oprD,oprD,G114fs,D113fs,V359L,FRAMESHIFT,FrameShift,effec43886022a6ff843e742664658c0,3e0807494bd4f413e8945a6a15fc9c57,87835a872ddf90b2263826c5d17b4421
GCA_019688195.1,OprD,oprD,,R213fs,R213fs,,FRAMESHIFT,FrameShift,c7a92f373d72b62923589960d90aa0a4,c7a92f373d72b62923589960d90aa0a4,55bc567e8342844677b4b6f728a71e6a
GCA_019688215.1,OprD,,,S403fs,,,FRAMESHIFT,,8a2999878bab9a83fdcbcd1a389f87df,,56d0ec060a87f63945f33b8d88462ef6
GCA_019688295.1,,,oprD,,,V359L,,,,,daaffafe38b505548bd24e5b2e117e61
GCA_019688305.1,OprD,oprD,,L108fs,L108fs,,FRAMESHIFT,FrameShift,bccb61b7a9464a517240d2335567c6f8,bccb61b7a9464a517240d2335567c6f8,f10eed2aa014e36b97b5bb74307e3a64
GCA_019688495.1,OprD,oprD,,A281fs,A281fs,,FRAMESHIFT,FrameShift,793a27a3c03b315ad96b8d8a460039f3,793a27a3c03b315ad96b8d8a460039f3,84dcdfbe5c9bdc27ab6e1e3147bfca86
GCA_019688515.1,OprD,oprD,,A19fs,Q19fs,,FRAMESHIFT,FrameShift,553d08fb5492408596496476f15cf698,93550885a2cac060cd0c2a20ed7b89bc,a7fa00b110c8eee8ca6ca1fc45786e90
GCA_019688555.1,,,oprD,,,V359L,,,,,d5d3e9bc6446bcaf18875ff4a34573c7
GCA_019688605.1,,,,,,,,,,,d880d0f2e7baae2f5a58c9b8c7c0ef6d
GCA_019690135.1,,,,,,,,,,,180d978de34549200932b8789927b924
GCA_019690195.1,AmpD,ampD,,Q55STOP,Q55STOP,,STOP,PointMutation,2888d1dc2e9a6b6077b874d219372aea,2888d1dc2e9a6b6077b874d219372aea,cbac97f1a08c463668fe86bddedc83e9
GCA_019690195.1,OprD,oprD,,Q158fs,P157fs,,FRAMESHIFT,FrameShift,ef3561f1f3451de8bc3f11969b0b197c,f9e2c12848a5f2c05f0d35b33ec30dcb,0f5668fd48732727fff66d79a99f1f54
GCA_019690205.1,OprD,oprD,oprD,P146fs,P146fs,V359L,FRAMESHIFT,FrameShift,b6ea9956dff37acdbb0eb8e7deec6351,b6ea9956dff37acdbb0eb8e7deec6351,91830c620cb4846a065b18501b8c8d1c
GCA_019690335.1,OprD,oprD,,P155fs,L155fs,,FRAMESHIFT,FrameShift,28005a4723d33928bc56250a8d24d3bd,51196afff4f9f6b86b9038ce033d1963,3714ee88f82cbd9d9e0b9819f408dca8
GCA_019690355.1,,,,,,,,,,,c54eb1d8221cb0ed902804d89d3fb647
GCA_019690375.1,NalD,,,S159fs,,,FRAMESHIFT,,6ba6dd63b836cec13de7e0624371dbd9,,3ad3ad648393353c8d2d71772fbcd22c
GCA_019690375.1,AmpD,ampD,,G145fs,A145fs,,FRAMESHIFT,FrameShift,bd232d8900e6853b70e1f9522d778c80,c26c746f10731afdb2b283e573a01841,377295bfa119b48d8cb262be4679fba6
GCA_019690395.1,OprD,oprD,,P155fs,L155fs,,FRAMESHIFT,FrameShift,a4e1fa08ac6b4d3159007b4d3574ee9e,fadad548a8763f099343bc293b5e7508,7b8e2646b0e68a8bf7641ed7e4f56e67
GCA_019690495.1,AmpD,,,D109fs,,,FRAMESHIFT,,8c6a016647731ee4fb543d131a6c2409,,78e039cba41594e4e7e5136318fb5d30
GCA_019690495.1,OprD,oprD,,I9fs,I9fs,,FRAMESHIFT,FrameShift,4fe889ae829a50912073d3e96568872d,4fe889ae829a50912073d3e96568872d,f119622f3f2187cae619433eb8d7c43e
GCA_019690535.1,NalD,nalD,,M152fs,V151fs,,FRAMESHIFT,FrameShift,81bc9fea6b74c43ccb11de87b248d69b,36b62d2bce4ce62da59c929e88f557a6,0e5a8e0a4025edd07bb0a952eb1faae3
GCA_019690555.1,OprD,oprD,,Q340fs,W339fs,,FRAMESHIFT,FrameShift,a5c35eb2c1472568561ad89ecec7ac92,756db5322720738b9e4cf22dabf52ab3,27052339380e63af2f65e65d2255d75c
GCA_019690605.1,OprD,oprD,,P155fs,L155fs,,FRAMESHIFT,FrameShift,62cfa42721e75d06f0daf6ce2fa01c43,ff53733117b3604d48e3169a9918ab05,fb7fdcef28ae2242afd5c62a8c7e77ef
GCA_019690715.1,OprD,,,S403fs,,,FRAMESHIFT,,cfe81968818a5e17055e173cad2ae56e,,69043c51c29e5f69154259a83107c10b
GCA_019690745.1,OprD,oprD,,P155fs,L155fs,,FRAMESHIFT,FrameShift,ca2b8ff80ddd5ed5006c98c6ed66d89e,d13a197221de0947af089abf8f213a1a,7bd9edb08acf10279d2403cd728cf5d1
GCA_019690775.1,OprD,oprD,,P155fs,L155fs,,FRAMESHIFT,FrameShift,e64f143af528829911ca18b827deb363,106be69a9a2daef5a996aef27e4f20fd,16c5f83e102333e2df87ddf362017b85
GCA_019691095.1,OprD,,,S403fs,,,FRAMESHIFT,,4eb1859e5b8618e9372b2691d646f418,,f5621b495f552b0b6f39c68145a88ae7
GCA_019691135.1,OprD,oprD,,P155fs,L155fs,,FRAMESHIFT,FrameShift,adb32fef938e03b2727c9f0fd14394de,919374bf9fba0fbecdf6c38fc441d2d0,50fda995b627df8a63402ebf0a91f87d
GCA_019691195.1,AmpD,ampD,,Q88STOP,Q88STOP,,STOP,PointMutation,61bdbca4684afcee085b35ccf941a107,61bdbca4684afcee085b35ccf941a107,b9efba5f0ed006ffd13d3773cfb51ad2
GCA_019691235.1,,,oprD,,,V359L,,,,,cb1037d404e5d9e2c2e5a5be410f0d8a
GCA_019703145.1,OmpK35,OmpK35,,G41fs,G41fs,,FRAMESHIFT,FrameShift,cc38748bf25b0cee2928d6f1730de651,cc38748bf25b0cee2928d6f1730de651,393bda5bf236a3d3e88571a689269242
GCA_019703265.1,,,,,,,,,,,37d485b19286db12c0c9647505d5be6f
GCA_019710495.1,MexR,mexR,,Q86fs,N86fs,,FRAMESHIFT,FrameShift,50b7b4ac911e0125cffaec6715329883,f910682109b0bbd50b59bac732fd5f45,5c6e21dbbb5d42393c0a6e1bd4dc3f86
